id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id2126746,1,5/28/2016 11:48,5/28/2016 11:55,1,-73.97522736,40.78779984,-73.98235321,40.77326202,N,424
id2193293,2,3/21/2016 14:19,3/21/2016 14:35,1,-73.97367096,40.74771881,-73.86126709,40.76800156,N,979
id1611558,2,3/28/2016 10:43,3/28/2016 10:48,1,-73.98002625,40.7859726,-73.98345184,40.77763748,N,251
id0830454,2,3/6/2016 10:51,3/6/2016 11:03,1,-73.95951843,40.7624321,-73.99019623,40.73046112,N,722
id2620437,1,4/28/2016 21:56,4/28/2016 22:03,3,-73.96947479,40.76382065,-73.96240234,40.75535583,N,450
id0117322,2,4/9/2016 10:55,4/9/2016 11:02,2,-73.96617889,40.75350189,-73.97492218,40.75276184,N,372
id1483218,1,6/1/2016 19:00,6/1/2016 19:13,1,-74.0086441,40.70724487,-74.00630951,40.73445511,N,799
id0649503,1,2/9/2016 7:59,2/9/2016 8:29,2,-73.98111725,40.77925873,-73.98464966,40.73219299,N,1776
id3693159,2,1/5/2016 22:05,1/5/2016 22:08,1,-73.97190094,40.79191589,-73.96146393,40.79863358,N,213
id3423566,2,3/21/2016 22:52,3/21/2016 23:03,3,-74.01206207,40.70331955,-73.98223114,40.7483902,N,683
id3644927,1,1/22/2016 19:59,1/22/2016 20:07,2,-73.98989868,40.73332977,-73.99900818,40.72317123,N,488
id0700877,2,6/20/2016 19:02,6/20/2016 19:07,2,-73.99767303,40.75643921,-74.00486755,40.7463913,N,353
id3899680,2,1/9/2016 18:23,1/9/2016 18:34,2,-73.99377441,40.74586105,-73.99397278,40.7313118,N,703
id1079963,1,6/30/2016 22:50,6/30/2016 23:09,1,-73.96412659,40.80800629,-73.97879791,40.75898361,N,1127
id1320344,1,6/23/2016 21:50,6/23/2016 22:05,1,-73.96331024,40.80369568,-73.94924164,40.77770233,N,886
id3702241,2,2/19/2016 22:42,2/19/2016 23:06,1,-73.98691559,40.7208786,-73.9147644,40.68989182,N,1401
id1949661,2,4/28/2016 22:19,4/28/2016 22:46,5,-73.9779129,40.76368713,-74.00163269,40.73584366,N,1637
id0411903,2,2/25/2016 11:11,2/25/2016 11:23,1,-73.99848175,40.74021149,-73.99945831,40.72608185,N,697
id2661301,2,4/1/2016 22:58,4/1/2016 23:05,1,-73.97360229,40.78453827,-73.95082092,40.77479172,N,450
id0764481,2,1/30/2016 19:26,1/30/2016 19:41,1,-73.99391174,40.74581909,-74.0005722,40.7298584,N,921
id2576549,2,1/30/2016 10:54,1/30/2016 11:10,5,-73.99157715,40.75001907,-73.96881104,40.75492096,N,976
id1765758,1,5/27/2016 23:56,5/28/2016 0:07,1,-73.9822998,40.77089691,-73.9852066,40.7471962,N,657
id0121975,2,6/11/2016 11:23,6/11/2016 11:32,5,-73.97309875,40.76446915,-73.9785614,40.77745056,N,515
id0122530,1,4/23/2016 11:10,4/23/2016 11:17,1,-74.00179291,40.72465897,-74.00158691,40.73480988,N,399
id2996966,1,6/4/2016 12:47,6/4/2016 12:52,1,-73.9851532,40.76889801,-73.99393463,40.75990295,N,289
id3630160,2,4/2/2016 1:20,4/2/2016 1:29,6,-73.9968338,40.73609161,-73.99017334,40.73114014,N,567
id1470336,1,1/2/2016 17:58,1/2/2016 18:09,2,-73.97960663,40.77601624,-73.95389557,40.77057266,N,671
id0917357,2,5/4/2016 9:58,5/4/2016 10:15,1,-73.96846771,40.76171112,-73.96315765,40.77479172,N,993
id2740662,1,3/1/2016 19:22,3/1/2016 19:37,1,-73.98640442,40.75159073,-74.0056076,40.73748398,N,918
id2247370,1,4/8/2016 21:28,4/8/2016 21:41,1,-73.99819946,40.76089096,-74.01173401,40.71354675,N,798
id2550092,1,3/18/2016 6:01,3/18/2016 6:08,2,-73.994133,40.75108337,-73.98126221,40.76518631,N,398
id1083692,2,3/17/2016 8:23,3/17/2016 8:41,1,-73.97843933,40.76660919,-73.97460938,40.7564888,N,1049
id2365899,2,6/2/2016 19:53,6/2/2016 20:02,1,-73.95454407,40.78414536,-73.96115112,40.76701736,N,585
id0505678,1,2/29/2016 8:43,2/29/2016 8:59,1,-73.93425751,40.80202866,-73.95339203,40.77602005,N,978
id1842834,2,4/8/2016 17:36,4/8/2016 17:40,5,-73.99968719,40.71792221,-73.99599457,40.72424698,N,220
id1326817,2,1/17/2016 20:12,1/17/2016 20:37,1,-73.99134064,40.75951004,-73.91374969,40.76327896,N,1510
id2260698,2,6/28/2016 11:08,6/28/2016 11:42,1,-73.97509766,40.74827957,-74.08679962,40.59397125,N,2033
id1232298,1,2/2/2016 22:56,2/2/2016 23:05,1,-74.00514984,40.71914673,-73.99212646,40.74931717,N,520
id0799616,2,3/20/2016 2:30,3/20/2016 2:46,1,-73.98229218,40.76757431,-73.92495728,40.7752037,N,912
id1877320,1,5/13/2016 9:32,5/13/2016 10:06,1,-73.98068237,40.75858688,-74.00481415,40.73028946,N,2010
id2592769,2,4/30/2016 20:50,4/30/2016 20:54,1,-73.96975708,40.79719162,-73.96170807,40.81085205,N,282
id0101120,2,3/3/2016 12:52,3/3/2016 12:56,1,-73.96166229,40.8009491,-73.96235657,40.81010818,N,255
id0483263,1,4/23/2016 18:05,4/23/2016 18:09,2,-73.98348999,40.7467804,-73.97558594,40.75705719,N,238
id0425816,2,2/9/2016 22:03,2/9/2016 22:09,1,-73.96492004,40.75537872,-73.96707153,40.76652145,N,331
id0976572,2,4/12/2016 14:16,4/12/2016 14:24,1,-73.97320557,40.76522064,-73.96459961,40.75937653,N,490
id0400370,2,4/14/2016 10:10,4/14/2016 10:24,1,-73.98035431,40.78404617,-73.95594025,40.77375793,N,883
id1030517,2,1/7/2016 6:41,1/7/2016 6:53,1,-73.97338104,40.79272079,-73.98548126,40.74156189,N,740
id2223865,2,6/1/2016 19:09,6/1/2016 19:16,1,-74.00754547,40.71550369,-73.99842072,40.72471619,N,435
id3458226,2,6/5/2016 18:04,6/5/2016 18:17,1,-74.00209045,40.72140884,-73.99356079,40.68732834,N,755
id2268939,2,5/10/2016 8:02,5/10/2016 8:17,1,-73.99430847,40.74581146,-73.96772766,40.75564957,N,924
id0034816,1,2/8/2016 16:42,2/8/2016 16:53,2,-73.95607758,40.77832413,-73.97972107,40.77117538,N,697
id2309530,1,6/2/2016 7:04,6/2/2016 7:11,1,-73.96577454,40.75844193,-73.98046112,40.74590302,N,431
id0801648,1,3/19/2016 21:58,3/19/2016 22:13,2,-73.99678802,40.72396469,-73.99472809,40.75040054,N,904
id3804506,1,4/5/2016 7:03,4/5/2016 7:10,1,-73.99912262,40.74420166,-73.98669434,40.76184845,N,415
id1780246,1,6/9/2016 17:46,6/9/2016 17:58,1,-73.9790802,40.74070358,-73.99021149,40.72000122,N,716
id3941918,1,3/11/2016 14:52,3/11/2016 14:55,1,-73.99060059,40.74586487,-73.99066925,40.73964691,N,178
id3180360,2,5/2/2016 23:59,5/3/2016 0:10,1,-73.97953033,40.7372551,-73.99217987,40.74887848,N,650
id2379889,1,1/24/2016 17:21,1/24/2016 17:35,1,-73.96377563,40.77701569,-73.96897125,40.75754929,N,829
id1692176,2,3/31/2016 22:40,3/31/2016 22:42,1,-73.99679565,40.74248505,-74.00148773,40.74662399,N,147
id1700672,2,3/3/2016 4:19,3/3/2016 4:37,2,-73.98727417,40.72497177,-73.97454834,40.77832413,N,1048
id0529770,1,6/20/2016 20:33,6/20/2016 20:57,2,-74.00740814,40.70801163,-73.97119141,40.75299835,N,1431
id1149062,1,1/25/2016 21:28,1/25/2016 21:35,1,-73.98207092,40.77478409,-73.9645462,40.79473495,N,387
id2497837,2,4/14/2016 11:47,4/14/2016 12:05,2,-73.9987793,40.72303009,-73.98735809,40.73875046,N,1082
id3201949,1,5/1/2016 21:56,5/1/2016 22:01,1,-73.99480438,40.75349808,-73.9917984,40.76443481,N,314
id0131360,2,6/12/2016 19:53,6/12/2016 20:02,1,-73.98197937,40.7716217,-73.96174622,40.76380157,N,574
id2130190,2,1/18/2016 5:24,1/18/2016 5:54,2,-73.98084259,40.76409149,-73.78899384,40.64165115,N,1796
id2286569,1,6/23/2016 13:50,6/23/2016 13:52,1,-73.97710419,40.77484894,-73.98039246,40.77036667,N,101
id0050391,1,2/13/2016 15:12,2/13/2016 15:23,1,-73.97734833,40.76422119,-73.99475861,40.75559998,N,652
id3372890,2,3/14/2016 12:02,3/14/2016 12:18,2,-73.98847198,40.75403976,-73.98146057,40.7677803,N,967
id3371936,2,3/15/2016 20:35,3/15/2016 20:52,1,-74.01081085,40.71654892,-73.9729538,40.74443817,N,1048
id3253660,2,6/12/2016 18:29,6/12/2016 18:38,1,-73.97044373,40.79904175,-73.95909119,40.78332901,N,555
id0232674,1,2/12/2016 12:43,2/12/2016 13:07,2,-73.98207855,40.74641418,-74.00570679,40.750103,N,1431
id1216977,1,5/2/2016 16:18,5/2/2016 16:23,1,-73.98704529,40.75077438,-73.9857254,40.74406815,N,300
id0295954,2,6/12/2016 0:50,6/12/2016 1:04,1,-73.95603943,40.77875137,-73.91667175,40.75772858,N,867
id0483760,1,6/9/2016 22:10,6/9/2016 22:29,2,-73.96552277,40.77449036,-73.99172211,40.736763,N,1141
id2621563,1,3/4/2016 8:14,3/4/2016 8:22,1,-73.99254608,40.74945831,-74.0054245,40.75108719,N,499
id3566959,2,4/7/2016 7:53,4/7/2016 7:55,2,-73.99170685,40.73128128,-73.99755096,40.72436905,N,114
id3719549,1,3/2/2016 16:36,3/2/2016 16:40,1,-73.96229553,40.77936554,-73.9640274,40.77454376,N,217
id0197249,2,1/7/2016 13:36,1/7/2016 13:56,1,-73.97396851,40.76255417,-74.00063324,40.72097778,N,1165
id2968836,1,5/31/2016 23:08,5/31/2016 23:14,1,-73.96974945,40.74903107,-73.95373535,40.77100754,N,369
id2015098,1,1/6/2016 7:29,1/6/2016 7:43,1,-73.96573639,40.75459671,-73.9912262,40.75021744,N,817
id0836169,2,5/15/2016 14:02,5/15/2016 14:09,1,-73.96868896,40.7990303,-73.97731781,40.78728104,N,418
id1275448,1,4/17/2016 19:25,4/17/2016 19:32,1,-73.99140167,40.72776794,-74.00032043,40.73770142,N,422
id0391537,1,1/15/2016 4:25,1/15/2016 4:50,1,-73.9883728,40.75910187,-74.00852203,40.64675522,N,1497
id3986464,2,4/30/2016 17:23,4/30/2016 17:28,1,-73.97464752,40.76293182,-73.98417664,40.76988983,N,325
id2245484,1,2/25/2016 22:46,2/25/2016 23:11,1,-73.99282074,40.72436142,-73.97744751,40.7863121,N,1497
id2971186,2,2/4/2016 12:35,2/4/2016 12:50,5,-73.98642731,40.75653076,-73.99111176,40.7395401,N,906
id2421109,1,4/15/2016 21:02,4/15/2016 21:05,1,-73.98792267,40.74988174,-73.99317932,40.75220871,N,172
id1721311,2,4/28/2016 8:07,4/28/2016 8:15,5,-73.94849396,40.78251266,-73.95664215,40.76817322,N,526
id1473200,1,1/19/2016 7:33,1/19/2016 7:40,2,-73.96372223,40.7544632,-73.96177673,40.77091599,N,416
id1340325,2,3/18/2016 14:21,3/18/2016 14:32,1,-73.95400238,40.7666626,-73.97252655,40.74437332,N,719
id1632685,2,2/9/2016 8:41,2/9/2016 9:17,1,-73.97865295,40.76208878,-74.01014709,40.70920181,N,2190
id2132190,2,4/25/2016 22:12,4/25/2016 22:22,5,-73.95569611,40.76392746,-74.0021286,40.70927048,N,608
id1343134,2,1/30/2016 10:49,1/30/2016 10:56,1,-73.94086456,40.79285812,-73.93888855,40.80495071,N,414
id3900914,1,6/25/2016 18:39,6/25/2016 18:45,1,-73.95738983,40.78274536,-73.94034576,40.80548096,N,346
id1040617,2,1/11/2016 15:38,1/11/2016 15:44,1,-73.96453094,40.75598907,-73.96633148,40.76176071,N,356
id0739021,2,4/21/2016 12:15,4/21/2016 12:23,5,-73.95194244,40.77756119,-73.94685364,40.78005981,N,481
id2886788,2,1/27/2016 20:31,1/27/2016 21:07,5,-73.77670288,40.64533997,-73.91854095,40.77336884,N,2194
id0784559,2,4/9/2016 11:49,4/9/2016 12:00,1,-74.00817108,40.71692276,-74.00798035,40.74649811,N,626
id2236859,2,6/29/2016 23:05,6/29/2016 23:46,2,-73.98983765,40.76747894,-73.98961639,40.76702118,N,2454
id1422255,2,6/3/2016 11:53,6/3/2016 12:04,6,-73.99571228,40.75416565,-73.99041748,40.74434662,N,674
id0706983,1,6/21/2016 18:34,6/21/2016 18:56,1,-73.95973206,40.78224182,-73.97821045,40.76025772,N,1331
id2333880,2,2/23/2016 19:58,2/23/2016 20:08,1,-73.98259735,40.75656891,-73.99539185,40.75542831,N,576
id0879356,2,2/19/2016 22:57,2/19/2016 23:08,1,-73.9858551,40.72708893,-74.00245667,40.73383331,N,656
id2230129,2,6/4/2016 13:22,6/4/2016 13:37,1,-73.9671936,40.79360962,-73.93934631,40.80511856,N,944
id2947152,2,6/12/2016 2:16,6/12/2016 2:32,2,-73.96372986,40.76147842,-73.86576843,40.73669815,N,1009
id1241101,1,3/28/2016 20:05,3/28/2016 20:18,1,-73.99437714,40.73475647,-73.97934723,40.76667786,N,803
id3065422,2,5/29/2016 0:21,5/29/2016 0:34,1,-74.00632477,40.71196365,-73.98630524,40.745327,N,808
id0465829,1,6/3/2016 22:24,6/3/2016 22:33,1,-73.98603821,40.75566101,-73.96914673,40.76283646,N,547
id1354967,1,6/12/2016 12:28,6/12/2016 12:33,1,-73.96366119,40.79374313,-73.9718399,40.78232574,N,249
id2667770,2,2/22/2016 18:24,2/22/2016 18:32,2,-73.99352264,40.73628616,-73.9879837,40.74333191,N,454
id1811320,1,1/27/2016 17:09,1/27/2016 18:07,1,-73.87081146,40.77372742,-73.98952484,40.76296616,N,3476
id0713768,2,5/17/2016 16:03,5/17/2016 16:16,2,-73.78980255,40.64683914,-73.78156281,40.68714142,N,782
id2757792,1,2/3/2016 8:05,2/3/2016 8:20,1,-73.954422,40.76624298,-73.97594452,40.78046799,N,852
id0314407,1,1/8/2016 13:39,1/8/2016 13:49,1,-73.9901886,40.74648285,-73.99252319,40.74088287,N,578
id0679234,1,2/26/2016 19:24,2/26/2016 19:35,1,-73.95803833,40.76503372,-73.97011566,40.78403091,N,661
id2464903,2,1/21/2016 14:40,1/21/2016 14:42,1,-73.9656601,40.7745018,-73.96659851,40.77048874,N,117
id0877346,2,1/27/2016 10:15,1/27/2016 10:21,1,-73.98003387,40.75499725,-73.97817993,40.74900055,N,354
id1754383,2,6/1/2016 8:36,6/1/2016 8:52,5,-73.96057892,40.81602097,-73.97010803,40.78565979,N,999
id3003792,2,2/4/2016 18:18,2/4/2016 19:01,1,-73.87304688,40.77413559,-73.99816132,40.7641716,N,2537
id1291966,2,6/4/2016 19:44,6/4/2016 20:09,1,-73.96917725,40.75749969,-73.98001862,40.73339844,N,1476
id2671096,1,1/2/2016 9:13,1/2/2016 9:18,1,-73.97322083,40.74879837,-73.94789124,40.74635315,Y,319
id2247734,1,3/6/2016 7:08,3/6/2016 7:12,1,-73.98586273,40.76301575,-73.99583435,40.76787567,N,229
id2389728,1,1/11/2016 6:27,1/11/2016 6:40,1,-73.98862457,40.74848557,-73.95410919,40.76396561,N,733
id1962310,1,5/22/2016 18:43,5/22/2016 18:48,1,-73.9966507,40.74774933,-74.00696564,40.75211716,N,318
id0615440,2,3/30/2016 14:27,3/30/2016 14:43,1,-73.99311066,40.74232101,-73.99066162,40.75102997,N,946
id2564414,2,1/8/2016 15:54,1/8/2016 16:10,1,-73.9759903,40.74895859,-73.99154663,40.75,N,965
id1226205,2,1/10/2016 19:12,1/10/2016 19:32,1,-73.95988464,40.77693176,-74.00415039,40.71987152,N,1194
id3039346,1,6/8/2016 18:43,6/8/2016 18:52,1,-73.97904205,40.76179123,-73.98090363,40.77111816,N,510
id1432257,2,6/7/2016 9:52,6/7/2016 10:14,1,-73.98055267,40.76261902,-73.97518158,40.75727081,N,1334
id1676171,2,2/20/2016 16:50,2/20/2016 17:05,2,-73.97823334,40.76660919,-73.97598267,40.7898407,N,908
id2800905,1,3/11/2016 17:33,3/11/2016 17:44,1,-73.9803772,40.76189804,-73.96309662,40.77096939,N,697
id0072856,2,5/31/2016 10:36,5/31/2016 10:49,1,-73.98081207,40.7338829,-73.99901581,40.74449158,N,815
id1169659,1,5/11/2016 7:43,5/11/2016 7:58,1,-73.97517395,40.79256058,-73.98286438,40.76305389,N,889
id1706140,2,4/24/2016 13:22,4/24/2016 13:42,1,-74.01081085,40.70922852,-73.99054718,40.66704941,N,1192
id2054515,1,6/3/2016 10:49,6/3/2016 11:04,1,-73.95605469,40.77883911,-73.96640015,40.76481628,N,937
id0546633,2,5/18/2016 0:35,5/18/2016 0:43,1,-73.98634338,40.76230621,-73.97084808,40.79685593,N,482
id0704229,1,6/18/2016 5:13,6/18/2016 5:20,1,-73.97821808,40.72947311,-73.98809814,40.7494812,N,372
id2623940,2,2/19/2016 11:25,2/19/2016 11:38,1,-73.97132111,40.79787064,-73.95027161,40.80226135,N,738
id3274446,2,3/6/2016 4:18,3/6/2016 4:24,6,-74.00650787,40.74457169,-73.97870636,40.76509094,N,366
id0498725,2,3/12/2016 18:24,3/12/2016 18:34,2,-73.94026184,40.75040436,-73.91728973,40.76381683,N,592
id1454026,2,5/1/2016 15:19,5/1/2016 15:22,2,-74.00101471,40.73631287,-74.0018158,40.73514557,N,171
id1113701,2,1/12/2016 21:22,1/12/2016 21:27,1,-73.97515869,40.7577095,-73.9699173,40.75545883,N,325
id2654733,2,4/14/2016 17:21,4/14/2016 17:29,1,-73.96891022,40.75443649,-73.97906494,40.7404213,N,489
id0338752,1,2/3/2016 17:49,2/3/2016 17:59,1,-73.96669006,40.77019119,-73.97732544,40.78277969,N,575
id1995941,2,5/28/2016 18:52,5/28/2016 19:04,1,-73.98574066,40.74674988,-73.99156189,40.75476074,N,701
id3881943,2,3/20/2016 17:40,3/20/2016 17:54,1,-73.9859314,40.75530624,-73.95978546,40.76632309,N,830
id3876454,2,2/25/2016 8:39,2/25/2016 8:44,1,-73.98989105,40.76241302,-73.99462891,40.75043106,N,322
id2946119,1,3/5/2016 11:14,3/5/2016 11:27,1,-73.97309113,40.74872589,-73.95328522,40.77777863,N,737
id0888221,1,2/18/2016 7:45,2/18/2016 7:51,1,-73.99134064,40.74404144,-73.98464203,40.75394821,N,332
id0172159,1,2/27/2016 15:51,2/27/2016 16:05,2,-73.98239136,40.77278519,-73.96308899,40.75827026,N,875
id0760665,2,1/17/2016 21:31,1/17/2016 21:42,1,-73.96941376,40.75391388,-73.99053955,40.76094055,N,618
id3527468,1,4/18/2016 19:31,4/18/2016 19:43,1,-73.99377441,40.7272377,-73.98513031,40.74692917,N,683
id3746368,1,3/9/2016 21:52,3/9/2016 22:33,1,-74.01373291,40.71375275,-73.89643097,40.66607666,N,2471
id0708371,2,4/15/2016 13:19,4/15/2016 13:53,1,-73.97898865,40.7615242,-73.87038422,40.77349091,N,2036
id1867712,2,5/25/2016 11:39,5/25/2016 12:13,4,-74.00428772,40.73112106,-73.97875977,40.75862885,N,2065
id3741623,1,6/9/2016 21:31,6/9/2016 21:37,1,-73.97041321,40.76477814,-73.96191406,40.76218033,N,363
id0998106,1,2/24/2016 23:30,2/24/2016 23:35,1,-73.97238159,40.76509094,-73.97763062,40.753479,N,281
id1119413,2,2/14/2016 10:28,2/14/2016 10:45,1,-73.97588348,40.77640533,-73.99572754,40.72646332,N,975
id0692976,1,2/20/2016 19:42,2/20/2016 19:48,2,-73.95891571,40.78362274,-73.95999908,40.77128601,N,401
id1522957,1,5/1/2016 14:14,5/1/2016 14:25,1,-73.97768402,40.78727341,-73.9912262,40.76024628,N,698
id2729517,2,2/19/2016 16:51,2/19/2016 17:08,3,-73.97860718,40.73684692,-74.00500488,40.73557663,N,974
id1494566,1,5/31/2016 14:07,5/31/2016 14:32,1,-73.95987701,40.78207779,-73.98287201,40.75069046,N,1486
id3831747,2,4/7/2016 1:03,4/7/2016 1:11,5,-73.99028015,40.75134659,-73.99030304,40.77311707,N,494
id1885241,2,3/15/2016 11:30,3/15/2016 11:43,1,-74.01457214,40.71392059,-74.0111084,40.70833969,N,794
id2353240,1,5/24/2016 14:54,5/24/2016 15:07,2,-73.96099854,40.76520157,-73.95664978,40.78685379,N,803
id0551802,2,3/25/2016 21:33,3/25/2016 21:52,5,-73.9955368,40.7492981,-73.95218658,40.77284622,N,1144
id0368243,2,5/26/2016 0:06,5/26/2016 0:30,1,-73.99581909,40.72482681,-73.94841003,40.77417374,N,1445
id1018563,1,5/4/2016 18:42,5/4/2016 19:17,1,-73.99679565,40.73758316,-73.97016907,40.79936218,N,2101
id0862402,2,1/11/2016 13:41,1/11/2016 13:54,1,-73.98203278,40.77158356,-73.94306946,40.83414078,N,765
id1614965,2,4/8/2016 17:56,4/8/2016 18:00,2,-73.98002625,40.74811935,-73.98780823,40.73809814,N,267
id3654760,1,6/14/2016 5:59,6/14/2016 6:07,1,-73.9900589,40.75734329,-73.98156738,40.75149918,N,485
id2887962,2,4/27/2016 19:06,4/27/2016 19:20,2,-73.95677948,40.71673965,-73.98339844,40.71863937,N,849
id1441115,1,6/4/2016 10:48,6/4/2016 10:55,1,-73.94525146,40.77438736,-73.96173096,40.77626038,N,396
id2147161,2,2/8/2016 23:40,2/8/2016 23:42,1,-73.98210907,40.77631378,-73.98705292,40.76666641,N,132
id1576640,1,2/27/2016 9:55,2/27/2016 10:08,1,-73.96394348,40.76113129,-73.99541473,40.72529984,N,807
id1919083,1,5/21/2016 20:38,5/21/2016 21:00,2,-73.98895264,40.77742767,-73.99762726,40.72227478,N,1357
id2339081,2,6/4/2016 0:51,6/4/2016 1:39,1,-74.00430298,40.74751282,-73.95043945,40.6662674,N,2846
id3968350,2,2/13/2016 15:46,2/13/2016 16:05,1,-73.96214294,40.77918625,-73.98195648,40.75538635,N,1120
id3129716,2,5/3/2016 5:06,5/3/2016 5:08,1,-73.98381805,40.75498962,-73.9777832,40.75838089,N,127
id3791713,1,1/22/2016 0:24,1/22/2016 0:30,1,-74.00450134,40.74172211,-73.99465942,40.75041962,N,360
id0790329,2,6/20/2016 7:47,6/20/2016 8:03,1,-73.99166107,40.74992371,-73.97228241,40.75352097,N,986
id2339438,2,6/26/2016 10:07,6/26/2016 10:24,1,-73.97846222,40.76254272,-74.01638031,40.70490265,N,1000
id0108513,2,3/27/2016 9:56,3/27/2016 10:24,6,-73.79000092,40.64702988,-74.00476074,40.75210953,N,1676
id1679252,1,5/5/2016 7:41,5/5/2016 7:57,1,-74.00964355,40.70615387,-74.00730133,40.75165939,N,980
id2280908,1,2/20/2016 7:21,2/20/2016 7:27,1,-73.95529175,40.82003403,-73.94708252,40.80754089,N,361
id1189120,1,6/6/2016 1:44,6/6/2016 1:46,1,-73.98538208,40.75289536,-73.98846436,40.74448013,N,171
id1705803,1,3/16/2016 18:00,3/16/2016 18:04,1,-74.00452423,40.72463226,-74.00704193,40.73018646,N,231
id2192692,2,4/4/2016 17:58,4/4/2016 18:42,5,-73.78981781,40.64679337,-73.96972656,40.75688934,N,2653
id3592489,2,1/10/2016 11:40,1/10/2016 11:52,5,-73.96688843,40.75712585,-73.99635315,40.72761536,N,724
id1187496,2,1/9/2016 0:21,1/9/2016 0:26,5,-73.99311066,40.74139023,-74.00193787,40.73957062,N,302
id1262706,2,3/25/2016 18:18,3/25/2016 18:37,1,-73.95323181,40.7827301,-73.98014069,40.74581909,N,1138
id1058795,2,6/23/2016 20:18,6/23/2016 20:41,1,-74.0067215,40.7059288,-73.97833252,40.77544022,N,1357
id1333348,1,2/4/2016 19:11,2/4/2016 20:27,1,-73.97572327,40.75221634,-74.21755219,40.54844284,N,4568
id3479486,1,3/7/2016 21:09,3/7/2016 21:22,6,-73.97261047,40.75904465,-73.96704865,40.80198669,N,777
id1516513,1,4/3/2016 11:28,4/3/2016 11:36,1,-73.98043823,40.76034927,-73.98093414,40.76379776,N,433
id2553329,1,5/9/2016 0:25,5/9/2016 0:37,1,-73.92063904,40.74325562,-73.87905121,40.73335266,N,745
id0774006,2,2/26/2016 10:42,2/26/2016 11:06,2,-73.96125031,40.79650116,-73.87274933,40.77431107,N,1456
id3761447,2,3/22/2016 7:41,3/22/2016 7:55,1,-74.00718689,40.74317932,-74.01365662,40.70360947,N,842
id2459991,1,5/16/2016 13:27,5/16/2016 13:44,1,-73.95593262,40.77886963,-73.96894836,40.76460266,N,1015
id0293802,2,1/2/2016 11:29,1/2/2016 11:37,5,-73.97408295,40.75316238,-73.98723602,40.7293663,N,497
id2084748,2,1/16/2016 17:53,1/16/2016 18:23,5,-73.8626709,40.76900101,-73.99508667,40.71720886,N,1804
id0219787,2,6/4/2016 21:40,6/4/2016 21:49,1,-73.97737122,40.75242996,-73.97714233,40.74298859,N,522
id0584485,2,6/5/2016 4:11,6/5/2016 4:42,1,-73.99172974,40.72616959,-73.94608307,40.83704758,N,1852
id3131944,2,6/17/2016 11:07,6/17/2016 11:23,2,-73.99351501,40.718647,-73.97605896,40.74076843,N,947
id0776296,2,3/18/2016 16:53,3/18/2016 17:46,1,-73.97221375,40.75698853,-73.78885651,40.64147949,N,3161
id2532751,2,2/16/2016 13:32,2/16/2016 13:56,1,-74.00134277,40.7364769,-73.98519897,40.75878143,N,1437
id1259615,1,5/21/2016 12:00,5/21/2016 12:06,1,-73.990448,40.74613953,-73.9835968,40.76237869,N,336
id3433627,2,2/18/2016 18:28,2/18/2016 18:34,6,-73.98104095,40.76448822,-73.98542023,40.75736237,N,370
id3718417,2,2/28/2016 11:30,2/28/2016 11:41,5,-73.95169067,40.7820816,-73.96592712,40.80482101,N,631
id3812189,1,5/31/2016 10:42,5/31/2016 11:07,1,-74.00964355,40.72607422,-73.96916199,40.69477463,N,1456
id3776127,1,3/25/2016 17:27,3/25/2016 17:37,1,-73.98126221,40.76216507,-73.95928192,40.76924896,N,579
id3796160,2,3/12/2016 20:53,3/12/2016 21:06,1,-73.9886322,40.73124313,-73.96530151,40.7549324,N,742
id1753403,1,3/5/2016 3:14,3/5/2016 3:26,1,-74.00693512,40.74411011,-73.99967194,40.71511841,N,719
id2020966,2,2/8/2016 23:19,2/8/2016 23:29,1,-73.9806366,40.75078201,-74.00310516,40.73139191,N,626
id0884147,1,3/6/2016 12:33,3/6/2016 12:36,1,-73.95365143,40.76742172,-73.94504547,40.77505875,N,172
